clip	duration[ms]
common_voice_en_42218965.mp3	6084
common_voice_en_41977881.mp3	10116
common_voice_en_42605485.mp3	5688
common_voice_en_42187919.mp3	5508
common_voice_en_41970697.mp3	7272
common_voice_en_42049388.mp3	8676
common_voice_en_41943194.mp3	8820
common_voice_en_42455919.mp3	7488
common_voice_en_41994156.mp3	4140
common_voice_en_42369529.mp3	8100
common_voice_en_41944755.mp3	8316
common_voice_en_41944732.mp3	7200
common_voice_en_42586449.mp3	5940
common_voice_en_42038890.mp3	2556
common_voice_en_42376213.mp3	7920
common_voice_en_42589508.mp3	7488
common_voice_en_41945048.mp3	9000
common_voice_en_42591987.mp3	4140
common_voice_en_41933692.mp3	8280
common_voice_en_42657216.mp3	2844
common_voice_en_42061960.mp3	10980
common_voice_en_42674728.mp3	6948
common_voice_en_41921755.mp3	7668
common_voice_en_42304519.mp3	8280
common_voice_en_42365653.mp3	3816
common_voice_en_42119522.mp3	11880
common_voice_en_41944970.mp3	7596
common_voice_en_42428897.mp3	3924
common_voice_en_41921758.mp3	6876
common_voice_en_42556933.mp3	9180
common_voice_en_42455868.mp3	3780
common_voice_en_42510694.mp3	7776
common_voice_en_42693601.mp3	4752
common_voice_en_41996868.mp3	6336
common_voice_en_42142601.mp3	4104
common_voice_en_42131226.mp3	12708
common_voice_en_41929019.mp3	3168
common_voice_en_42460753.mp3	8496
common_voice_en_42004518.mp3	5436
common_voice_en_42061888.mp3	4860
common_voice_en_42134380.mp3	5868
common_voice_en_42552219.mp3	3816
common_voice_en_42462761.mp3	5616
common_voice_en_41996844.mp3	8748
common_voice_en_42471850.mp3	7452
common_voice_en_42450245.mp3	4284
common_voice_en_42160855.mp3	8460
common_voice_en_41944891.mp3	3780
common_voice_en_42021149.mp3	4860
common_voice_en_41980226.mp3	5868
common_voice_en_42437029.mp3	2808
common_voice_en_42552559.mp3	10188
common_voice_en_42393586.mp3	9936
common_voice_en_42673073.mp3	2988
common_voice_en_42471355.mp3	5148
common_voice_en_42589428.mp3	5760
common_voice_en_41977829.mp3	6948
common_voice_en_42420745.mp3	4788
common_voice_en_41941964.mp3	10296
common_voice_en_41928248.mp3	4968
common_voice_en_42488063.mp3	6408
common_voice_en_42625610.mp3	4536
common_voice_en_41939203.mp3	7488
common_voice_en_42686112.mp3	6228
common_voice_en_42110160.mp3	5256
common_voice_en_41980284.mp3	5868
common_voice_en_42038355.mp3	7020
common_voice_en_42251450.mp3	5220
common_voice_en_42689912.mp3	6624
common_voice_en_42407680.mp3	10656
common_voice_en_41921738.mp3	8676
common_voice_en_42392336.mp3	9720
common_voice_en_42374720.mp3	4572
common_voice_en_42387500.mp3	3420
common_voice_en_42478318.mp3	4968
common_voice_en_42552575.mp3	9396
common_voice_en_42138659.mp3	3528
common_voice_en_42670736.mp3	4536
common_voice_en_42220596.mp3	3888
common_voice_en_42513112.mp3	7164
common_voice_en_42454767.mp3	4716
common_voice_en_41921420.mp3	5220
common_voice_en_42004498.mp3	5616
common_voice_en_42529778.mp3	5796
common_voice_en_42690460.mp3	5796
common_voice_en_42641108.mp3	3888
common_voice_en_42628942.mp3	6912
common_voice_en_42625613.mp3	6228
common_voice_en_42550646.mp3	4572
common_voice_en_42649411.mp3	4860
common_voice_en_42148200.mp3	13464
common_voice_en_42251290.mp3	6624
common_voice_en_42474680.mp3	7380
common_voice_en_41977889.mp3	4716
common_voice_en_41927965.mp3	6120
common_voice_en_42619185.mp3	5328
common_voice_en_42399776.mp3	8280
common_voice_en_42454809.mp3	4896
common_voice_en_42484283.mp3	5364
common_voice_en_42485525.mp3	3636
common_voice_en_42256796.mp3	5976
common_voice_en_42693215.mp3	4032
common_voice_en_42461394.mp3	7668
common_voice_en_42479032.mp3	3780
common_voice_en_42527928.mp3	7632
common_voice_en_41929479.mp3	4716
common_voice_en_42588957.mp3	3924
common_voice_en_42177607.mp3	9396
common_voice_en_42141933.mp3	5184
common_voice_en_42455493.mp3	7488
common_voice_en_42468748.mp3	6876
common_voice_en_42415939.mp3	9468
common_voice_en_42689872.mp3	5076
common_voice_en_41971304.mp3	4032
common_voice_en_42589155.mp3	9036
common_voice_en_42511463.mp3	2484
common_voice_en_42325857.mp3	4896
common_voice_en_41938743.mp3	9828
common_voice_en_42454365.mp3	8820
common_voice_en_42640188.mp3	6336
common_voice_en_42143518.mp3	8424
common_voice_en_42437277.mp3	4068
common_voice_en_41952256.mp3	4140
common_voice_en_42221331.mp3	6840
common_voice_en_42529705.mp3	6660
common_voice_en_42148569.mp3	5688
common_voice_en_42533752.mp3	8280
common_voice_en_42605251.mp3	3780
common_voice_en_42595790.mp3	8856
common_voice_en_42126514.mp3	5508
common_voice_en_42617720.mp3	8316
common_voice_en_42693290.mp3	4464
common_voice_en_42109940.mp3	4320
common_voice_en_42503710.mp3	3780
common_voice_en_41922705.mp3	6588
common_voice_en_42556988.mp3	7416
common_voice_en_42429142.mp3	3564
common_voice_en_42484039.mp3	8712
common_voice_en_41929098.mp3	4680
common_voice_en_42287999.mp3	2520
common_voice_en_42348242.mp3	5976
common_voice_en_42133088.mp3	5076
common_voice_en_42496730.mp3	5436
common_voice_en_42537236.mp3	8568
common_voice_en_41986026.mp3	7920
common_voice_en_41981913.mp3	5940
common_voice_en_42581249.mp3	7488
common_voice_en_42132474.mp3	3636
common_voice_en_42358876.mp3	6156
common_voice_en_42142145.mp3	4644
common_voice_en_42586440.mp3	7668
common_voice_en_42693314.mp3	5292
common_voice_en_42652860.mp3	3348
common_voice_en_42462854.mp3	5112
common_voice_en_42484165.mp3	7020
common_voice_en_42553239.mp3	5688
common_voice_en_42216616.mp3	5256
common_voice_en_41944685.mp3	4788
common_voice_en_42469245.mp3	4176
common_voice_en_42479106.mp3	4140
common_voice_en_41935903.mp3	5220
common_voice_en_42642661.mp3	6660
common_voice_en_42467627.mp3	2880
common_voice_en_42182464.mp3	7776
common_voice_en_41917343.mp3	5580
common_voice_en_41986054.mp3	4536
common_voice_en_42455100.mp3	6840
common_voice_en_42651547.mp3	5724
common_voice_en_42511420.mp3	5544
common_voice_en_42510780.mp3	6588
common_voice_en_41945363.mp3	7020
common_voice_en_42420731.mp3	5868
common_voice_en_42513327.mp3	9900
common_voice_en_41954804.mp3	10008
common_voice_en_42635055.mp3	6156
common_voice_en_42559383.mp3	9576
common_voice_en_42511520.mp3	8928
common_voice_en_42096979.mp3	5076
common_voice_en_42246847.mp3	10368
common_voice_en_42142715.mp3	4680
common_voice_en_42469214.mp3	5796
common_voice_en_41962388.mp3	3276
common_voice_en_42359120.mp3	9540
common_voice_en_41977878.mp3	9468
common_voice_en_41980223.mp3	5436
common_voice_en_42527948.mp3	5292
common_voice_en_42484063.mp3	7164
common_voice_en_42683084.mp3	8280
common_voice_en_42109504.mp3	3456
common_voice_en_42511113.mp3	6120
common_voice_en_42591802.mp3	8856
common_voice_en_42589877.mp3	9216
common_voice_en_42454787.mp3	5508
common_voice_en_41945290.mp3	5868
common_voice_en_42504378.mp3	8136
common_voice_en_41917151.mp3	6228
common_voice_en_42591828.mp3	9936
common_voice_en_42527851.mp3	5976
common_voice_en_41980460.mp3	4356
common_voice_en_42674707.mp3	6156
common_voice_en_42401071.mp3	6516
common_voice_en_41942461.mp3	6444
common_voice_en_42009515.mp3	6984
common_voice_en_41929477.mp3	2088
common_voice_en_42287783.mp3	10836
common_voice_en_42555578.mp3	6408
common_voice_en_42387439.mp3	5940
common_voice_en_42604836.mp3	6300
common_voice_en_42399733.mp3	4176
common_voice_en_42511044.mp3	5220
common_voice_en_42074676.mp3	8460
common_voice_en_42469352.mp3	6156
common_voice_en_42067968.mp3	6876
common_voice_en_42657073.mp3	5904
common_voice_en_42675055.mp3	7776
common_voice_en_41977257.mp3	6012
common_voice_en_41928602.mp3	7560
common_voice_en_42487212.mp3	7416
common_voice_en_42463192.mp3	3636
common_voice_en_42567688.mp3	5328
common_voice_en_42110157.mp3	6048
common_voice_en_42610530.mp3	3060
common_voice_en_42688107.mp3	6912
common_voice_en_42219063.mp3	9792
common_voice_en_42550042.mp3	6660
common_voice_en_41952211.mp3	4176
common_voice_en_41982496.mp3	5040
common_voice_en_42111457.mp3	6120
common_voice_en_42485660.mp3	4140
common_voice_en_42479065.mp3	5760
common_voice_en_42584854.mp3	5436
common_voice_en_42600766.mp3	8316
common_voice_en_42360450.mp3	4248
common_voice_en_42511670.mp3	5688
common_voice_en_42644939.mp3	5040
common_voice_en_42393627.mp3	6156
common_voice_en_42543617.mp3	6228
common_voice_en_42513335.mp3	6192
common_voice_en_42648900.mp3	6120
common_voice_en_42142176.mp3	4212
common_voice_en_42455871.mp3	5508
common_voice_en_42415938.mp3	8928
common_voice_en_42469322.mp3	8172
common_voice_en_42421110.mp3	10836
common_voice_en_41944752.mp3	7560
common_voice_en_42589755.mp3	4932
common_voice_en_42220942.mp3	4680
common_voice_en_42145714.mp3	4320
common_voice_en_42527882.mp3	6840
common_voice_en_41994093.mp3	4680
common_voice_en_41981914.mp3	4860
common_voice_en_42483920.mp3	6516
common_voice_en_42600412.mp3	4824
common_voice_en_42600779.mp3	7308
common_voice_en_42650918.mp3	4320
common_voice_en_42533412.mp3	6876
common_voice_en_42431138.mp3	11268
common_voice_en_42243921.mp3	6516
common_voice_en_42431090.mp3	4140
common_voice_en_41924019.mp3	9108
common_voice_en_41971889.mp3	3348
common_voice_en_41942791.mp3	8100
common_voice_en_42628926.mp3	6552
common_voice_en_42550138.mp3	6336
common_voice_en_42511721.mp3	6516
common_voice_en_42523024.mp3	7956
common_voice_en_41952210.mp3	6516
common_voice_en_42251709.mp3	8892
common_voice_en_41986255.mp3	6948
common_voice_en_42488092.mp3	3672
common_voice_en_42109495.mp3	10080
common_voice_en_42354570.mp3	4500
common_voice_en_41986340.mp3	5040
common_voice_en_42096195.mp3	9468
common_voice_en_41929305.mp3	3960
common_voice_en_41952172.mp3	6516
common_voice_en_42110111.mp3	7056
common_voice_en_42683012.mp3	7128
common_voice_en_41921766.mp3	8496
common_voice_en_41920817.mp3	7596
common_voice_en_42109517.mp3	4608
common_voice_en_42483859.mp3	6264
common_voice_en_42188242.mp3	5688
common_voice_en_41953309.mp3	6480
common_voice_en_42489831.mp3	4176
common_voice_en_41928526.mp3	6588
common_voice_en_42469250.mp3	6696
common_voice_en_41922702.mp3	8496
common_voice_en_41924906.mp3	6840
common_voice_en_42398856.mp3	4680
common_voice_en_41958616.mp3	5076
common_voice_en_42510036.mp3	4176
common_voice_en_42670682.mp3	3888
common_voice_en_42511725.mp3	5616
common_voice_en_42605492.mp3	5076
common_voice_en_42652205.mp3	9036
common_voice_en_42187867.mp3	9108
common_voice_en_42401155.mp3	3060
common_voice_en_42474687.mp3	8676
common_voice_en_41952148.mp3	7128
common_voice_en_41946493.mp3	7344
common_voice_en_41915050.mp3	5508
common_voice_en_42488154.mp3	6768
common_voice_en_42605537.mp3	9756
common_voice_en_42550100.mp3	5688
common_voice_en_42575168.mp3	10188
common_voice_en_41970677.mp3	6228
common_voice_en_42150996.mp3	6660
common_voice_en_42629905.mp3	4284
common_voice_en_42596661.mp3	3960
common_voice_en_42304452.mp3	10908
common_voice_en_41917469.mp3	7020
common_voice_en_41929488.mp3	3528
common_voice_en_42516921.mp3	8280
common_voice_en_42219200.mp3	5436
common_voice_en_41996817.mp3	4500
common_voice_en_42292198.mp3	8568
common_voice_en_42500638.mp3	4860
common_voice_en_42687554.mp3	8964
common_voice_en_42267018.mp3	4608
common_voice_en_42244907.mp3	8172
common_voice_en_42659676.mp3	6660
common_voice_en_41991420.mp3	5976
common_voice_en_42096969.mp3	9648
common_voice_en_42358741.mp3	5076
common_voice_en_41917163.mp3	9720
common_voice_en_42484276.mp3	8892
common_voice_en_42496935.mp3	10368
common_voice_en_41986303.mp3	5580
common_voice_en_41944903.mp3	4608
common_voice_en_42358701.mp3	7668
common_voice_en_42357660.mp3	7956
common_voice_en_42219152.mp3	6840
common_voice_en_41982505.mp3	8856
common_voice_en_42142721.mp3	8172
common_voice_en_41971748.mp3	5724
common_voice_en_42688001.mp3	5724
common_voice_en_41998983.mp3	6660
common_voice_en_42455382.mp3	5076
common_voice_en_42431125.mp3	8028
common_voice_en_42428964.mp3	7056
common_voice_en_42657244.mp3	6696
common_voice_en_42610707.mp3	3888
common_voice_en_42304543.mp3	5148
common_voice_en_41942281.mp3	5004
common_voice_en_42238575.mp3	8856
common_voice_en_42485700.mp3	4680
common_voice_en_42358584.mp3	6408
common_voice_en_42483544.mp3	3420
common_voice_en_42133033.mp3	7308
common_voice_en_41942453.mp3	7596
common_voice_en_42264373.mp3	5868
common_voice_en_41978563.mp3	3816
common_voice_en_41954894.mp3	9720
common_voice_en_42474957.mp3	5760
common_voice_en_42688196.mp3	6012
common_voice_en_42195168.mp3	6696
common_voice_en_42478337.mp3	7056
common_voice_en_42009507.mp3	4752
common_voice_en_42599679.mp3	5508
common_voice_en_42255900.mp3	4680
common_voice_en_42527823.mp3	4356
common_voice_en_42511087.mp3	10116
common_voice_en_42462651.mp3	5724
common_voice_en_42600676.mp3	5436
common_voice_en_41928905.mp3	4608
common_voice_en_42489609.mp3	5436
common_voice_en_42687819.mp3	4212
common_voice_en_42494014.mp3	4356
common_voice_en_42600614.mp3	5544
common_voice_en_42517415.mp3	4356
common_voice_en_42555567.mp3	8100
common_voice_en_42617584.mp3	7740
common_voice_en_42204660.mp3	7776
common_voice_en_42328542.mp3	7848
common_voice_en_41944828.mp3	5040
common_voice_en_42537430.mp3	3960
common_voice_en_42516521.mp3	6156
common_voice_en_42182426.mp3	7740
common_voice_en_42693181.mp3	6912
common_voice_en_42600663.mp3	6768
common_voice_en_42629129.mp3	11016
common_voice_en_42218799.mp3	6012
common_voice_en_42138942.mp3	4932
common_voice_en_41970791.mp3	3060
common_voice_en_42474977.mp3	4680
common_voice_en_41918280.mp3	5580
common_voice_en_42324844.mp3	8676
common_voice_en_42387389.mp3	3816
common_voice_en_42500642.mp3	2700
common_voice_en_42596664.mp3	6408
common_voice_en_42436977.mp3	6480
common_voice_en_41986372.mp3	6732
common_voice_en_42693691.mp3	3708
common_voice_en_42165286.mp3	5796
common_voice_en_41956802.mp3	3420
common_voice_en_42135120.mp3	1800
common_voice_en_42434690.mp3	3888
common_voice_en_42510788.mp3	5976
common_voice_en_42462546.mp3	10224
common_voice_en_42591816.mp3	9036
common_voice_en_41948223.mp3	6156
common_voice_en_41920841.mp3	7488
common_voice_en_42350489.mp3	7632
common_voice_en_42483909.mp3	5832
common_voice_en_42474694.mp3	10836
common_voice_en_41971866.mp3	4392
common_voice_en_42438074.mp3	4860
common_voice_en_42626631.mp3	4320
common_voice_en_41952145.mp3	8820
common_voice_en_41930751.mp3	7956
common_voice_en_42358916.mp3	4140
common_voice_en_42550142.mp3	6012
common_voice_en_42358928.mp3	6768
common_voice_en_42625370.mp3	7452
common_voice_en_42000354.mp3	3780
common_voice_en_42133013.mp3	5148
common_voice_en_42689911.mp3	3708
common_voice_en_42617526.mp3	5472
common_voice_en_42110114.mp3	6948
common_voice_en_42415951.mp3	5220
common_voice_en_42462878.mp3	5616
common_voice_en_41922706.mp3	6876
common_voice_en_42318742.mp3	7200
common_voice_en_42605228.mp3	5184
common_voice_en_42640718.mp3	4536
common_voice_en_42428762.mp3	3708
common_voice_en_42550123.mp3	4608
common_voice_en_42600759.mp3	4428
common_voice_en_42217061.mp3	8748
common_voice_en_42552593.mp3	9468
common_voice_en_41991282.mp3	9288
common_voice_en_41917409.mp3	7056
common_voice_en_41929238.mp3	4608
common_voice_en_42511443.mp3	5076
common_voice_en_42221154.mp3	8496
common_voice_en_42479051.mp3	4608
common_voice_en_42365686.mp3	4536
common_voice_en_42489829.mp3	7668
common_voice_en_42575189.mp3	11160
common_voice_en_42126478.mp3	5688
common_voice_en_42516220.mp3	4680
common_voice_en_41917126.mp3	6120
common_voice_en_42543653.mp3	3492
common_voice_en_42138650.mp3	11376
common_voice_en_41920835.mp3	5328
common_voice_en_42600630.mp3	4104
common_voice_en_41938910.mp3	6408
common_voice_en_42640717.mp3	4968
common_voice_en_42422995.mp3	7596
common_voice_en_42056179.mp3	3600
common_voice_en_42691387.mp3	6336
common_voice_en_42458951.mp3	6444
common_voice_en_42142334.mp3	5004
common_voice_en_42557842.mp3	9288
common_voice_en_42684977.mp3	5436
common_voice_en_42516346.mp3	5940
common_voice_en_42621262.mp3	6444
common_voice_en_42442472.mp3	8136
common_voice_en_42009509.mp3	4788
common_voice_en_42324075.mp3	3348
common_voice_en_42212190.mp3	7668
common_voice_en_41917137.mp3	4788
common_voice_en_42484013.mp3	6840
common_voice_en_42455922.mp3	5400
common_voice_en_42510062.mp3	6336
common_voice_en_41918339.mp3	6948
common_voice_en_41945047.mp3	5508
common_voice_en_42484290.mp3	9396
common_voice_en_42555376.mp3	7416
common_voice_en_41976142.mp3	7668
common_voice_en_42528071.mp3	5364
common_voice_en_42510732.mp3	9000
common_voice_en_42691386.mp3	3996
common_voice_en_42304594.mp3	7128
common_voice_en_41986221.mp3	7092
common_voice_en_42466976.mp3	4896
common_voice_en_42429319.mp3	5148
common_voice_en_42496654.mp3	9576
common_voice_en_42469289.mp3	2880
common_voice_en_42491258.mp3	6840
common_voice_en_42602336.mp3	6876
common_voice_en_42301259.mp3	7308
common_voice_en_42304607.mp3	6048
common_voice_en_41917322.mp3	7776
common_voice_en_42420697.mp3	4968
common_voice_en_41973915.mp3	5148
common_voice_en_41975077.mp3	6984
common_voice_en_42561266.mp3	8388
common_voice_en_42597296.mp3	7812
common_voice_en_42048421.mp3	7956
common_voice_en_42533808.mp3	8244
common_voice_en_41976139.mp3	5508
common_voice_en_42581278.mp3	2556
common_voice_en_42372958.mp3	2556
common_voice_en_42074780.mp3	8748
common_voice_en_42145729.mp3	4896
common_voice_en_42589409.mp3	9396
common_voice_en_42589101.mp3	4068
common_voice_en_42537246.mp3	4032
common_voice_en_42219098.mp3	3600
common_voice_en_42251613.mp3	5436
common_voice_en_42438063.mp3	5436
common_voice_en_42494074.mp3	3636
common_voice_en_42573370.mp3	4968
common_voice_en_42356452.mp3	4320
common_voice_en_41968403.mp3	4788
common_voice_en_42543609.mp3	4248
common_voice_en_41954788.mp3	5400
common_voice_en_42463108.mp3	6948
common_voice_en_42142201.mp3	6156
common_voice_en_42413152.mp3	6768
common_voice_en_42691392.mp3	6768
common_voice_en_42600673.mp3	7308
common_voice_en_42246870.mp3	7956
common_voice_en_42393587.mp3	8640
common_voice_en_42251319.mp3	2700
common_voice_en_41986347.mp3	4968
common_voice_en_42528836.mp3	8640
common_voice_en_42658745.mp3	8388
common_voice_en_42056180.mp3	10548
common_voice_en_42485507.mp3	6948
common_voice_en_42605514.mp3	7560
common_voice_en_42182414.mp3	7380
common_voice_en_42438105.mp3	5760
common_voice_en_42376188.mp3	5652
common_voice_en_42471848.mp3	4896
common_voice_en_42600425.mp3	6048
common_voice_en_42353361.mp3	4428
common_voice_en_42511663.mp3	4572
common_voice_en_42423076.mp3	7200
common_voice_en_42455567.mp3	6336
common_voice_en_42488097.mp3	1980
common_voice_en_42251812.mp3	3204
common_voice_en_42387691.mp3	8820
common_voice_en_42356755.mp3	7308
common_voice_en_42245219.mp3	13536
common_voice_en_42593034.mp3	8280
common_voice_en_42132357.mp3	5868
common_voice_en_42498573.mp3	3672
common_voice_en_41918475.mp3	9540
common_voice_en_41940974.mp3	6156
common_voice_en_41945382.mp3	6228
common_voice_en_41952184.mp3	8208
common_voice_en_42330910.mp3	6768
common_voice_en_41993590.mp3	5076
common_voice_en_42040062.mp3	6840
common_voice_en_42455245.mp3	4428
common_voice_en_41993572.mp3	4176
common_voice_en_42505535.mp3	6912
common_voice_en_42148575.mp3	2628
common_voice_en_42629054.mp3	8568
common_voice_en_42348320.mp3	8208
common_voice_en_42491260.mp3	7884
common_voice_en_41928568.mp3	5616
common_voice_en_42219151.mp3	4176
common_voice_en_42544653.mp3	5256
common_voice_en_42488083.mp3	4860
common_voice_en_42479014.mp3	5508
common_voice_en_42123944.mp3	5940
common_voice_en_42603734.mp3	4752
common_voice_en_41978561.mp3	8568
common_voice_en_42550046.mp3	5796
common_voice_en_41944882.mp3	5580
common_voice_en_41930874.mp3	7848
common_voice_en_42613013.mp3	4608
common_voice_en_42181974.mp3	6984
common_voice_en_42648847.mp3	8460
common_voice_en_42172057.mp3	8280
common_voice_en_42429188.mp3	6192
common_voice_en_42504404.mp3	5688
common_voice_en_42028785.mp3	5220
common_voice_en_42555560.mp3	11448
common_voice_en_42263913.mp3	7848
common_voice_en_42493956.mp3	7560
common_voice_en_42324754.mp3	7776
common_voice_en_42479139.mp3	5868
common_voice_en_41941977.mp3	5040
common_voice_en_42255909.mp3	5220
common_voice_en_42461335.mp3	7488
common_voice_en_42264336.mp3	6480
common_voice_en_42436991.mp3	6624
common_voice_en_42142329.mp3	4068
common_voice_en_42251878.mp3	5292
common_voice_en_42573339.mp3	10656
common_voice_en_42555482.mp3	6696
common_voice_en_42074602.mp3	8460
common_voice_en_42450279.mp3	2916
common_voice_en_41982511.mp3	5472
common_voice_en_42420708.mp3	3600
common_voice_en_42626244.mp3	5076
common_voice_en_42221106.mp3	5580
common_voice_en_41980246.mp3	4896
common_voice_en_42581325.mp3	4608
common_voice_en_41944904.mp3	6048
common_voice_en_42555836.mp3	4968
common_voice_en_42119527.mp3	9000
common_voice_en_42513277.mp3	7164
common_voice_en_41910678.mp3	2808
common_voice_en_42251904.mp3	5868
common_voice_en_42687605.mp3	7956
common_voice_en_42138938.mp3	4752
common_voice_en_42652213.mp3	5220
common_voice_en_42143033.mp3	5004
common_voice_en_42586447.mp3	10260
common_voice_en_42061913.mp3	7380
common_voice_en_42600684.mp3	8496
common_voice_en_41992206.mp3	5976
common_voice_en_41944830.mp3	3960
common_voice_en_42555518.mp3	2880
common_voice_en_42246915.mp3	9900
common_voice_en_42513393.mp3	7488
common_voice_en_42040152.mp3	5580
common_voice_en_41977523.mp3	5868
common_voice_en_42683095.mp3	3420
common_voice_en_42657272.mp3	4752
common_voice_en_41945242.mp3	5580
common_voice_en_42000662.mp3	3600
common_voice_en_42528030.mp3	5976
common_voice_en_42448253.mp3	4788
common_voice_en_42685384.mp3	5580
common_voice_en_42613015.mp3	5508
common_voice_en_41917460.mp3	6408
common_voice_en_42251391.mp3	5544
common_voice_en_42550970.mp3	7416
common_voice_en_41926224.mp3	5796
common_voice_en_42196887.mp3	8820
common_voice_en_42479074.mp3	5976
common_voice_en_42541225.mp3	7056
common_voice_en_42251578.mp3	7128
common_voice_en_42543592.mp3	5400
common_voice_en_42511421.mp3	5328
common_voice_en_41986292.mp3	3420
common_voice_en_41944901.mp3	5400
common_voice_en_42110103.mp3	4824
common_voice_en_42387574.mp3	3888
common_voice_en_42575159.mp3	3708
common_voice_en_42543606.mp3	6012
common_voice_en_42356461.mp3	3240
common_voice_en_42437247.mp3	4140
common_voice_en_42111343.mp3	9900
common_voice_en_42028792.mp3	8136
common_voice_en_42484052.mp3	7488
common_voice_en_42511104.mp3	5328
common_voice_en_42639541.mp3	7200
common_voice_en_42527951.mp3	5364
common_voice_en_41982548.mp3	8064
common_voice_en_41944753.mp3	5436
common_voice_en_42689867.mp3	6840
common_voice_en_41945432.mp3	2916
common_voice_en_42657470.mp3	6876
common_voice_en_41991316.mp3	6228
common_voice_en_42581266.mp3	3636
common_voice_en_42220433.mp3	5940
common_voice_en_42110118.mp3	6120
common_voice_en_41977515.mp3	5076
common_voice_en_41971379.mp3	3852
common_voice_en_42350493.mp3	8244
common_voice_en_42467630.mp3	3888
common_voice_en_42604265.mp3	4536
common_voice_en_42589378.mp3	7704
common_voice_en_42674765.mp3	7416
common_voice_en_42251498.mp3	4068
common_voice_en_41973921.mp3	11448
common_voice_en_42513347.mp3	6120
common_voice_en_42483872.mp3	7956
common_voice_en_41928307.mp3	4680
common_voice_en_41991263.mp3	7416
common_voice_en_42625368.mp3	4428
common_voice_en_42511047.mp3	4608
common_voice_en_42364943.mp3	8748
common_voice_en_42511473.mp3	6228
common_voice_en_42657268.mp3	7704
common_voice_en_41944674.mp3	3348
common_voice_en_42546226.mp3	8280
common_voice_en_42113091.mp3	5436
common_voice_en_42428763.mp3	4536
common_voice_en_42581322.mp3	5328
common_voice_en_42553621.mp3	6840
common_voice_en_42479025.mp3	4896
common_voice_en_42670719.mp3	4824
common_voice_en_42431163.mp3	6840
common_voice_en_41982485.mp3	9180
common_voice_en_42553237.mp3	6588
common_voice_en_42533425.mp3	8388
common_voice_en_41992238.mp3	4716
common_voice_en_42238759.mp3	8928
common_voice_en_42455073.mp3	9108
common_voice_en_41916030.mp3	7236
common_voice_en_42072539.mp3	2808
common_voice_en_41975057.mp3	10152
common_voice_en_42589356.mp3	6840
common_voice_en_42688294.mp3	3096
common_voice_en_42533457.mp3	6660
common_voice_en_42625364.mp3	6156
common_voice_en_42251348.mp3	6552
common_voice_en_42494726.mp3	7740
common_voice_en_41938728.mp3	6948
common_voice_en_42626245.mp3	6084
common_voice_en_42074657.mp3	9576
common_voice_en_42474662.mp3	8820
common_voice_en_42629044.mp3	2664
common_voice_en_41962026.mp3	7488
common_voice_en_42546248.mp3	5940
common_voice_en_42312746.mp3	8136
common_voice_en_42131237.mp3	11556
common_voice_en_42238803.mp3	7668
common_voice_en_42110156.mp3	5508
common_voice_en_41994157.mp3	3636
common_voice_en_42143751.mp3	7236
common_voice_en_42138658.mp3	6588
common_voice_en_42422932.mp3	10188
common_voice_en_41923366.mp3	5364
common_voice_en_42685600.mp3	9828
common_voice_en_42132322.mp3	5940
common_voice_en_42408747.mp3	8028
common_voice_en_42358598.mp3	6516
common_voice_en_42097716.mp3	5184
common_voice_en_42597293.mp3	6876
common_voice_en_42469344.mp3	5364
common_voice_en_42685416.mp3	5292
common_voice_en_42513334.mp3	4824
common_voice_en_42348548.mp3	4860
common_voice_en_42462777.mp3	4032
common_voice_en_42674772.mp3	4500
common_voice_en_42502922.mp3	4680
common_voice_en_41920794.mp3	6480
common_voice_en_42636408.mp3	7776
common_voice_en_42640186.mp3	6048
common_voice_en_42527901.mp3	5436
common_voice_en_42462805.mp3	5616
common_voice_en_41920832.mp3	5328
common_voice_en_41954115.mp3	5976
common_voice_en_42208891.mp3	5508
common_voice_en_41920799.mp3	6408
common_voice_en_42621218.mp3	5688
common_voice_en_42442473.mp3	8820
common_voice_en_42628931.mp3	6660
common_voice_en_42212144.mp3	7200
common_voice_en_41917455.mp3	4860
common_voice_en_42479003.mp3	5688
common_voice_en_42142304.mp3	6660
common_voice_en_42642654.mp3	8208
common_voice_en_42479261.mp3	7020
common_voice_en_42143795.mp3	4824
common_voice_en_42056280.mp3	9396
common_voice_en_42212132.mp3	8280
common_voice_en_41969303.mp3	7416
common_voice_en_42420687.mp3	4464
common_voice_en_42604126.mp3	4968
common_voice_en_42387506.mp3	5688
common_voice_en_42670707.mp3	5508
common_voice_en_42593036.mp3	9396
common_voice_en_41948197.mp3	6336
common_voice_en_42593035.mp3	9000
common_voice_en_41917337.mp3	7236
common_voice_en_42217086.mp3	5976
common_voice_en_41937833.mp3	4572
common_voice_en_42246778.mp3	10296
common_voice_en_41977902.mp3	6696
common_voice_en_41921836.mp3	7092
common_voice_en_42485684.mp3	8316
common_voice_en_42442454.mp3	8640
common_voice_en_42591814.mp3	7236
common_voice_en_42635761.mp3	9108
common_voice_en_41912051.mp3	5508
common_voice_en_42626945.mp3	8208
common_voice_en_42674749.mp3	5688
common_voice_en_42469367.mp3	5436
common_voice_en_42455577.mp3	5328
common_voice_en_42666866.mp3	8496
common_voice_en_41930707.mp3	6876
common_voice_en_41942793.mp3	9000
common_voice_en_42600682.mp3	7812
common_voice_en_41989882.mp3	7380
common_voice_en_42220690.mp3	7020
common_voice_en_42628052.mp3	3888
